"date","purpleair_pm2.5","PA_pm2_5a","PA_pm2_5b","avg_temp","max_temp","min_temp","RH","dewpoint","embassy_pm2.5"
2020-08-31 01:00:00,119.365605082541,119.863666666667,124.254666666667,27.4904214559387,27.7777777777778,27.2222222222222,66.2763333333333,20.2964814814815,54
2020-08-31 02:00:00,58.6095979251472,58.6936666666667,60.8796666666667,27.5740740740741,27.7777777777778,25.5555555555556,66.8333333333333,20.7222222222222,44
2020-08-31 03:00:00,21.024403259739,20.8576666666667,21.3556666666667,27.2407407407407,27.7777777777778,27.2222222222222,66.9666666666667,20.5555555555556,15
2020-08-31 04:00:00,23.6210175495139,23.113,24.0543333333333,27.2037037037037,27.2222222222222,26.6666666666667,67.7666666666667,20.537037037037,16
2020-08-31 05:00:00,27.9930452752498,27.808,28.6566666666667,27.2222222222222,27.2222222222222,27.2222222222222,67.8666666666667,20.5555555555556,21
2020-08-31 06:00:00,32.3125446037395,32.6146666666667,33.2216666666667,27.2037037037037,27.2222222222222,26.6666666666667,67.9333333333333,20.537037037037,24
2020-08-31 07:00:00,42.3124900947118,42.862,43.8763333333333,27.4444444444444,27.7777777777778,27.2222222222222,66.8333333333333,20.5740740740741,27
2020-08-31 08:00:00,53.859032440477,53.9096666666667,55.939,27.5185185185185,27.7777777777778,25,66.9,20.6666666666667,33
2020-08-31 09:00:00,40.4237227740493,40.7923333333333,41.7193333333333,28.4814814814815,30.5555555555556,27.2222222222222,64.0333333333333,20.8518518518519,32
2020-08-31 10:00:00,15.9563205615447,15.7353333333333,16.0646666666667,31.2777777777778,32.7777777777778,30.5555555555556,54,20.7222222222222,17
2020-08-31 11:00:00,13.8652255294027,13.3916666666667,13.9193333333333,31.4814814814815,32.7777777777778,30.5555555555556,53,20.6296296296296,15
2020-08-31 12:00:00,12.1059680568776,11.8453333333333,12.0883333333333,31.5740740740741,32.7777777777778,30.5555555555556,53.0666666666667,20.7407407407407,13
2020-08-31 13:00:00,10.9034292133338,10.4137931034483,10.8775862068966,32.9310344827586,33.8888888888889,32.2222222222222,48.3103448275862,20.3831417624521,16
2020-08-31 14:00:00,10.6964644340057,10.3206666666667,10.6783333333333,33.5555555555556,35,32.2222222222222,46.6,20.4259259259259,17
2020-08-31 15:00:00,10.453499824131,10.1733333333333,10.4203333333333,31.8703703703704,32.7777777777778,31.1111111111111,51.1666666666667,20.462962962963,13
2020-08-31 16:00:00,10.3375227267225,10.061,10.2566666666667,32.2407407407407,33.3333333333333,31.1111111111111,50.8333333333333,20.6851851851852,11
2020-08-31 17:00:00,10.8949224821691,10.6636666666667,10.8756666666667,31.4444444444444,32.7777777777778,29.4444444444444,53.2,20.5740740740741,12
2020-08-31 18:00:00,15.1962157668473,15.1156666666667,15.3203333333333,28.5555555555556,29.4444444444444,27.7777777777778,62.2333333333333,20.5185185185185,12
2020-08-31 19:00:00,16.4812353447815,16.1263333333333,16.6386666666667,27.7407407407407,28.3333333333333,25.5555555555556,66.4,20.7592592592593,14
2020-08-31 20:00:00,22.6507073001203,22.237,23.0433333333333,27.537037037037,27.7777777777778,25.5555555555556,67.9666666666667,20.8703703703704,19
2020-08-31 21:00:00,27.7553683571017,28.0283333333333,28.53,27.5,27.7777777777778,27.2222222222222,68.0333333333333,20.8333333333333,18
2020-08-31 22:00:00,26.2203308226346,26.32,26.8966666666667,27.5740740740741,27.7777777777778,26.6666666666667,67.9333333333333,20.9074074074074,16
2020-08-31 23:00:00,65.7956842177056,65.7986666666667,67.802,27.3888888888889,27.7777777777778,26.6666666666667,68.2333333333333,20.7222222222222,43
2020-09-01 00:00:00,67.7743063600047,67.8413333333333,70.516,27.1851851851852,27.2222222222222,26.1111111111111,68.5,20.6851851851852,36
2020-09-01 01:00:00,52.4163062913666,53.2153333333333,54.2923333333333,27.2407407407407,27.7777777777778,27.2222222222222,68.1333333333333,20.5740740740741,29
2020-09-01 02:00:00,28.1212760842738,27.9156666666667,28.771,27.2222222222222,27.2222222222222,27.2222222222222,67.8666666666667,20.5555555555556,21
2020-09-01 03:00:00,27.299695888744,27.457,27.986,27.2222222222222,27.7777777777778,26.6666666666667,67,20.5185185185185,18
2020-09-01 04:00:00,23.8124129312964,23.3226666666667,24.3923333333333,27.2222222222222,27.2222222222222,27.2222222222222,67,20.5555555555556,20
2020-09-01 05:00:00,22.810628723713,22.4443333333333,23.1983333333333,27.1851851851852,27.7777777777778,25.5555555555556,65.8666666666667,20.037037037037,19
2020-09-01 06:00:00,53.6402673738208,53.0436666666667,54.785,27.3703703703704,27.7777777777778,25.5555555555556,66.3,20.4074074074074,26
2020-09-01 07:00:00,32.077228337811,31.567,33.0033333333333,27.6851851851852,27.7777777777778,25.5555555555556,65.5,20.462962962963,24
2020-09-01 08:00:00,36.2723715059147,36.3562068965517,37.5775862068966,27.8735632183908,28.3333333333333,27.7777777777778,65.9310344827586,20.7662835249042,25
2020-09-01 09:00:00,30.5619486002104,31.2433333333333,31.5326666666667,29.1296296296296,29.4444444444444,28.3333333333333,61.5333333333333,20.9259259259259,28
2020-09-01 10:00:00,30.0297099653549,30.2533333333333,31.0466666666667,29.8518518518519,31.1111111111111,28.3333333333333,57.7,20.4814814814815,24
2020-09-01 11:00:00,15.9608252523531,15.8953333333333,16.1073333333333,31.6666666666667,32.2222222222222,30.5555555555556,51.3666666666667,20.2962962962963,20
2020-09-01 12:00:00,14.0699935688561,14.5983333333333,14.1016666666667,31,31.6666666666667,29.4444444444444,53.7666666666667,20.4444444444444,15
